ct,dose
1049.0,16.054
1050.0,25.877
1034.0,33.802
1015.0,39.034
1039.0,43.265
1046.0,46.663
1042.0,48.163
1046.0,48.397
1046.0,48.321
1047.0,48.074
1049.0,47.872
1032.0,46.477
998.0,41.363
1020.0,34.985
1050.0,29.579
1043.0,29.713
1015.0,33.463
1014.0,35.975
1045.0,18.372
1032.0,29.822
1012.0,38.887
994.0,44.157
995.0,46.988
1026.0,48.709
923.0,49.378
423.0,49.16
199.0,49.385
318.0,49.488
156.0,49.627
1644.0,48.272
2125.0,44.056
2129.0,38.42
1408.0,34.248
1025.0,35.218
1044.0,40.105
1055.0,43.191
1044.0,44.034
1030.0,45.61
1010.0,47.492
992.0,47.732
1017.0,20.692
1049.0,33.17
1046.0,42.809
1048.0,48.599
1040.0,51.17
1019.0,51.842
1010.0,51.152
1022.0,50.727
1026.0,50.297
1033.0,51.639
1040.0,52.832
1037.0,52.905
1026.0,49.236
1037.0,44.389
1048.0,40.926
1044.0,41.747
1045.0,46.186
1034.0,49.32
1042.0,51.129
1043.0,53.537
1034.0,55.456
1029.0,55.863
1033.0,54.447
1040.0,52.298
1044.0,50.401
1042.0,48.221
1043.0,47.044
1051.0,22.832
1053.0,35.567
1051.0,45.646
1032.0,51.415
1003.0,54.067
990.0,54.464
983.0,53.62
990.0,53.326
999.0,54.464
1036.0,56.463
1040.0,58.131
1026.0,58.667
1009.0,55.756
972.0,51.263
864.0,48.223
414.0,48.766
30.0,52.292
3.0,55.097
10.0,56.899
9.0,59.104
1517.0,60.995
1790.0,61.18
1911.0,59.802
1226.0,58.401
1067.0,57.023
1052.0,56.208
1049.0,55.714
1052.0,55.888
1044.0,56.134
1046.0,55.986
1039.0,54.194
1020.0,51.377
1042.0,50.4
1044.0,25.357
1046.0,38.358
1049.0,48.312
1023.0,53.376
1035.0,56.407
1020.0,57.236
1041.0,57.299
1053.0,58.609
1033.0,60.931
1027.0,62.965
1037.0,64.115
1054.0,63.46
1061.0,60.319
1066.0,56.119
1059.0,54.028
1064.0,54.919
1057.0,57.684
1053.0,59.333
1042.0,60.301
1028.0,62.124
1037.0,64.198
1047.0,64.763
1050.0,63.914
1050.0,62.471
1045.0,61.277
1041.0,60.406
1034.0,60.379
1002.0,61.101
1002.0,62.018
1029.0,62.957
1011.0,62.928
1001.0,62.54
1015.0,61.895
1015.0,61.091
917.0,59.399
753.0,56.026
503.0,51.787
471.0,46.973
72.0,28.688
21.0,41.545
19.0,50.986
2.0,57.035
1540.0,60.954
1890.0,62.844
1583.0,63.762
1075.0,65.103
1061.0,67.022
1056.0,68.896
1049.0,69.641
1064.0,68.649
1059.0,65.27
1049.0,61.501
1076.0,59.666
1057.0,60.283
1047.0,62.034
1055.0,62.642
1062.0,62.923
1205.0,64.246
1193.0,65.914
1106.0,66.626
1066.0,65.615
1057.0,64.345
1092.0,63.108
1073.0,62.673
1035.0,62.725
1054.0,63.245
1067.0,64.457
1034.0,65.863
1034.0,66.67
1044.0,67.07
1042.0,67.279
1042.0,66.837
1045.0,66.125
1040.0,63.474
1034.0,59.547
1005.0,55.093
995.0,52.65
996.0,52.986
995.0,53.41
1010.0,53.757
1038.0,53.931
1027.0,53.279
1000.0,52.125
994.0,50.16
1024.0,48.82
965.0,32.45
827.0,44.735
587.0,54.188
568.0,60.681
361.0,65.652
21.0,67.82
2.0,69.144
1676.0,69.554
1954.0,70.195
1284.0,71.379
1076.0,72.392
1061.0,71.325
1060.0,68.649
1084.0,65.68
1186.0,64.246
2011.0,64.692
2217.0,65.511
2120.0,65.607
2117.0,65.433
2224.0,66.256
2517.0,67.71
2454.0,68.085
1689.0,67.066
1147.0,65.84
1017.0,64.866
1026.0,64.378
1020.0,64.349
1040.0,65.113
1067.0,65.702
1068.0,67.214
1055.0,67.987
1044.0,68.665
1047.0,68.982
1027.0,69.01
1000.0,68.278
982.0,66.396
1014.0,64.146
1030.0,60.57
1044.0,59.144
1023.0,59.39
983.0,60.31
984.0,61.225
991.0,61.877
990.0,61.515
1018.0,60.617
1001.0,59.407
929.0,58.257
642.0,57.377
552.0,56.451
740.0,54.538
335.0,53.091
115.0,51.832
13.0,49.79
1514.0,48.463
1748.0,35.112
1162.0,47.183
1050.0,55.912
1068.0,62.404
1250.0,67.708
1919.0,69.915
1710.0,70.937
1457.0,70.684
1386.0,71.11
1695.0,71.991
2303.0,72.891
1965.0,72.544
1297.0,70.911
1106.0,68.723
1093.0,68.019
1085.0,68.649
1073.0,68.788
1058.0,68.071
1055.0,67.659
1062.0,68.211
1060.0,69.677
1058.0,69.872
1052.0,68.718
1057.0,66.924
1051.0,66.235
1038.0,66.19
1013.0,66.167
996.0,66.381
981.0,66.791
1006.0,67.713
1014.0,68.838
1004.0,69.893
850.0,70.068
674.0,70.122
484.0,69.213
558.0,68.101
709.0,66.515
283.0,64.768
59.0,63.84
45.0,64.268
12.0,65.079
4.0,66.14
2209.0,66.26
1847.0,65.986
1410.0,65.169
1108.0,64.819
1479.0,64.612
2302.0,65.155
2370.0,64.513
1982.0,63.178
1423.0,62.577
1068.0,61.705
1083.0,60.772
1094.0,59.382
1094.0,56.845
1089.0,54.233
1091.0,53.453
1088.0,53.031
1067.0,49.344
1056.0,39.999
1051.0,36.66
1055.0,48.316
1039.0,56.489
1036.0,62.851
1034.0,67.71
1040.0,70.414
1030.0,70.678
1001.0,70.56
970.0,70.566
901.0,71.385
630.0,72.654
359.0,72.603
355.0,71.577
556.0,69.834
829.0,69.405
646.0,69.761
253.0,69.522
53.0,69.233
1.0,68.575
1611.0,69.364
2215.0,70.347
1991.0,71.081
1272.0,69.771
1284.0,68.023
1181.0,67.405
1105.0,67.688
1057.0,67.516
1031.0,67.505
1039.0,67.847
1058.0,68.481
1077.0,69.582
1071.0,70.491
1082.0,70.898
1070.0,70.611
1055.0,69.882
1047.0,69.059
1035.0,67.923
1014.0,66.601
996.0,66.18
969.0,66.307
1003.0,67.173
994.0,68.03
802.0,68.187
343.0,67.95
148.0,67.766
139.0,67.661
25.0,68.062
76.0,68.649
117.0,68.662
11.0,67.468
23.0,66.625
19.0,66.534
6.0,66.475
8.0,66.037
6.0,63.944
1385.0,60.107
1725.0,58.628
1200.0,58.453
1045.0,55.01
999.0,45.559
967.0,37.966
968.0,48.844
976.0,56.911
973.0,62.963
967.0,67.559
956.0,69.753
983.0,70.515
998.0,69.681
980.0,70.283
972.0,70.789
989.0,72.069
1035.0,72.108
1015.0,70.497
927.0,68.975
623.0,68.387
251.0,69.403
171.0,69.25
632.0,68.664
679.0,68.776
192.0,69.533
13.0,70.923
4.0,71.548
4.0,70.58
1045.0,69.182
1058.0,68.649
1038.0,68.649
1027.0,68.649
1018.0,68.922
1016.0,68.794
1013.0,69.012
1056.0,69.709
1047.0,70.726
914.0,71.566
620.0,70.729
326.0,70.129
192.0,69.535
208.0,68.53
215.0,67.585
152.0,67.138
134.0,67.386
311.0,68.302
195.0,68.924
297.0,68.733
67.0,68.731
15.0,68.75
10.0,68.461
5.0,69.278
12.0,70.224
6.0,69.97
370.0,69.291
381.0,68.314
349.0,68.342
226.0,68.926
115.0,69.194
74.0,67.06
48.0,62.549
22.0,60.352
29.0,60.256
35.0,57.408
41.0,47.52
31.0,39.032
134.0,49.403
132.0,57.032
62.0,62.869
215.0,67.016
56.0,69.209
4.0,69.792
1.0,69.712
55.0,69.785
83.0,70.384
49.0,71.149
47.0,71.469
29.0,70.108
24.0,68.649
34.0,68.057
141.0,68.337
288.0,68.649
213.0,68.211
160.0,68.649
297.0,69.599
55.0,71.092
15.0,72.095
6.0,71.327
1.0,70.366
1.0,69.797
34.0,69.607
28.0,69.691
23.0,69.971
18.0,69.48
14.0,69.405
17.0,69.809
14.0,70.757
22.0,71.014
5.0,70.65
10.0,70.232
3.0,69.689
20.0,69.55
17.0,68.268
20.0,67.956
9.0,68.649
61.0,69.31
33.0,69.605
376.0,69.169
632.0,69.24
459.0,68.908
167.0,68.649
451.0,69.273
279.0,70.034
393.0,70.167
351.0,69.592
692.0,68.821
573.0,68.649
1061.0,70.168
1040.0,71.338
1041.0,69.02
886.0,63.477
819.0,60.77
940.0,60.468
820.0,57.965
536.0,48.273
281.0,39.73
104.0,49.177
59.0,56.223
159.0,62.129
333.0,66.305
110.0,68.472
100.0,69.229
994.0,69.316
968.0,69.242
990.0,69.78
1034.0,70.891
1045.0,71.145
996.0,69.718
875.0,68.152
454.0,67.248
101.0,67.409
11.0,67.804
8.0,68.066
14.0,68.649
27.0,70.278
37.0,71.805
34.0,72.533
312.0,72.289
297.0,71.412
77.0,70.296
999.0,69.915
995.0,70.2
984.0,70.359
987.0,70.224
995.0,69.848
1001.0,70.017
1043.0,71.127
1047.0,71.493
1012.0,70.638
608.0,70.244
136.0,70.181
35.0,69.786
35.0,68.994
34.0,68.935
29.0,69.789
14.0,70.464
7.0,70.816
9.0,70.176
4.0,69.584
114.0,68.649
571.0,69.233
1082.0,69.934
1097.0,70.921
1078.0,71.41
1065.0,70.762
1034.0,69.818
1046.0,69.274
1066.0,70.807
1039.0,72.567
1053.0,69.493
1041.0,62.966
1017.0,59.547
998.0,59.734
701.0,57.513
295.0,48.373
108.0,39.046
28.0,48.64
24.0,55.208
39.0,60.381
18.0,64.398
7.0,67.305
13.0,68.649
17.0,68.596
225.0,69.212
1108.0,68.99
1217.0,69.336
1305.0,70.068
1357.0,68.649
1251.0,67.21
1101.0,65.753
1075.0,65.241
1037.0,65.849
1010.0,67.257
1033.0,68.482
1028.0,70.679
1021.0,72.124
1017.0,72.751
1004.0,72.792
967.0,71.747
790.0,70.709
442.0,70.388
99.0,70.133
15.0,70.456
9.0,69.657
10.0,69.34
12.0,69.619
13.0,71.008
186.0,71.138
343.0,70.413
1417.0,69.981
1252.0,70.539
1125.0,70.571
1090.0,69.727
1133.0,70.129
1339.0,70.896
1303.0,71.663
1040.0,72.141
1049.0,71.357
1023.0,70.312
1019.0,69.422
1020.0,69.464
1040.0,70.352
1026.0,72.509
1025.0,73.369
1043.0,72.749
1017.0,71.322
988.0,69.658
979.0,70.521
738.0,72.327
322.0,69.121
63.0,61.942
20.0,57.636
7.0,57.584
12.0,56.501
20.0,48.379
19.0,37.093
28.0,45.867
13.0,52.638
49.0,57.209
472.0,61.597
711.0,65.16
811.0,67.208
496.0,68.011
1406.0,68.401
1164.0,68.863
1075.0,69.069
1046.0,69.297
1049.0,68.161
1263.0,65.863
1497.0,64.34
1018.0,63.74
992.0,64.659
996.0,66.927
1025.0,68.64
1053.0,71.205
1061.0,72.791
1065.0,73.865
1065.0,73.035
1059.0,72.143
1057.0,70.874
1042.0,69.88
1051.0,69.683
1056.0,69.685
1045.0,69.104
1027.0,69.046
953.0,69.713
529.0,71.447
111.0,71.529
39.0,70.667
28.0,70.296
36.0,70.806
32.0,70.43
25.0,70.118
39.0,70.482
33.0,70.717
25.0,71.527
32.0,71.864
92.0,71.812
199.0,71.606
142.0,70.563
373.0,70.177
14.0,70.988
1382.0,72.789
1226.0,74.233
1039.0,74.233
1047.0,72.092
1087.0,70.142
1375.0,71.363
1010.0,72.767
1007.0,69.298
1036.0,61.079
1056.0,56.393
1045.0,56.079
1043.0,56.005
1062.0,48.632
1060.0,32.434
1062.0,40.051
1061.0,46.108
1062.0,51.516
1062.0,56.442
1057.0,61.392
1057.0,65.119
1058.0,66.932
1055.0,67.896
1066.0,68.501
1052.0,68.537
1008.0,68.815
804.0,67.256
364.0,64.768
105.0,63.117
59.0,62.356
44.0,63.609
34.0,66.255
21.0,68.715
11.0,71.3
10.0,72.775
21.0,73.567
32.0,73.029
25.0,71.9
3.0,70.583
10.0,69.473
21.0,68.958
26.0,69.062
195.0,68.778
408.0,68.784
750.0,70.555
459.0,72.311
240.0,72.315
43.0,70.926
4.0,70.278
1924.0,70.731
1374.0,70.623
1128.0,70.373
1086.0,70.017
1055.0,70.793
1036.0,71.138
1032.0,71.37
1000.0,71.344
1029.0,71.182
1036.0,71.001
1028.0,70.405
1036.0,70.877
1038.0,72.481
1040.0,73.679
1038.0,73.549
1048.0,71.865
1055.0,70.508
1056.0,71.22
1049.0,72.945
1037.0,68.841
1047.0,60.577
1054.0,55.348
1061.0,55.345
1063.0,54.914
1051.0,48.823
1057.0,27.393
1043.0,34.032
1009.0,39.82
989.0,45.745
970.0,51.681
956.0,58.293
967.0,62.492
826.0,66.039
453.0,67.36
334.0,68.601
266.0,68.731
93.0,68.649
21.0,66.388
23.0,64.008
32.0,61.959
58.0,61.894
184.0,63.022
160.0,65.838
182.0,68.649
139.0,70.644
252.0,72.542
556.0,73.009
492.0,72.699
145.0,71.531
115.0,70.074
31.0,69.002
6.0,68.854
8.0,68.649
2042.0,68.888
1878.0,69.603
1563.0,70.932
1054.0,73.165
981.0,72.903
928.0,70.936
922.0,70.304
990.0,70.735
1022.0,70.801
1025.0,69.993
1033.0,69.635
1042.0,70.76
1038.0,70.62
1044.0,70.055
1043.0,69.901
1038.0,70.082
1044.0,70.271
1037.0,69.99
1042.0,70.132
1041.0,71.44
1047.0,72.645
1045.0,72.778
1043.0,71.349
1043.0,69.983
1031.0,70.781
1043.0,72.729
1044.0,68.649
1011.0,59.878
980.0,54.919
979.0,54.194
1000.0,53.934
1013.0,47.905
1016.0,24.19
990.0,30.385
1009.0,35.939
1006.0,41.998
986.0,48.677
999.0,55.874
1004.0,61.012
981.0,64.492
1011.0,66.132
1008.0,67.907
1011.0,68.649
1020.0,68.238
1017.0,66.39
1024.0,64.442
1025.0,62.344
999.0,61.907
999.0,63.415
996.0,66.283
621.0,68.472
662.0,70.078
567.0,71.497
236.0,72.313
147.0,72.355
1.0,71.436
4.0,70.232
11.0,69.508
1644.0,68.649
1933.0,68.712
1817.0,68.649
1250.0,69.419
957.0,71.073
912.0,73.37
944.0,73.334
951.0,71.565
1007.0,70.809
1012.0,70.916
989.0,70.634
982.0,70.013
1011.0,69.667
1033.0,70.419
1037.0,70.318
1036.0,69.54
1048.0,69.496
1052.0,70.336
1049.0,70.274
1048.0,69.754
1044.0,69.769
1037.0,70.592
1048.0,71.475
1063.0,71.87
1058.0,71.142
1048.0,69.881
1053.0,71.055
1059.0,72.534
1045.0,69.206
1044.0,60.638
1056.0,55.276
1075.0,54.471
1068.0,53.46
1030.0,46.983
1024.0,22.812
1010.0,29.527
994.0,35.884
990.0,42.042
984.0,48.34
976.0,55.381
998.0,60.307
1027.0,63.732
1017.0,66.278
1015.0,67.948
1027.0,68.936
1040.0,69.039
1046.0,67.305
1054.0,65.228
1063.0,63.908
1051.0,63.177
1066.0,64.224
1036.0,66.8
1036.0,68.649
1024.0,69.539
1040.0,70.539
1054.0,71.436
1022.0,71.913
854.0,71.945
537.0,71.545
216.0,71.09
1087.0,70.79
988.0,70.324
965.0,70.056
1012.0,69.67
1029.0,70.672
1042.0,72.711
1036.0,73.241
1004.0,72.421
962.0,71.795
975.0,71.457
996.0,71.107
1009.0,70.601
1016.0,70.405
1012.0,70.527
1018.0,70.284
1021.0,70.16
1045.0,70.596
1043.0,71.602
1043.0,71.099
1051.0,69.837
1045.0,69.113
1031.0,70.116
1021.0,71.264
1057.0,72.515
1056.0,71.475
1048.0,70.076
1041.0,71.131
1033.0,72.982
1033.0,69.932
1022.0,61.939
1036.0,56.43
1057.0,54.202
1043.0,53.084
1030.0,47.043
1042.0,23.837
1038.0,31.568
1044.0,38.25
1027.0,44.589
994.0,50.872
993.0,56.762
1036.0,60.838
1064.0,64.3
1050.0,66.36
1029.0,68.625
1016.0,69.988
975.0,69.633
964.0,68.328
1008.0,66.833
1046.0,65.837
1065.0,65.214
1085.0,66.097
1066.0,67.625
1055.0,68.911
1055.0,69.309
1050.0,69.907
1062.0,70.494
1046.0,71.371
1034.0,71.863
1030.0,72.619
1017.0,72.962
1159.0,72.953
1109.0,72.658
1025.0,72.099
1015.0,71.273
1044.0,71.759
1035.0,72.894
1008.0,73.771
892.0,73.634
794.0,73.264
898.0,73.281
1006.0,73.135
1006.0,72.393
1001.0,71.907
1008.0,71.362
1006.0,70.89
1016.0,70.614
1043.0,71.652
1050.0,73.421
1038.0,72.979
1014.0,70.963
1034.0,69.707
1038.0,69.771
1036.0,71.649
1023.0,73.507
1030.0,72.482
1035.0,70.269
1032.0,70.599
1039.0,72.521
1051.0,69.953
1045.0,62.806
1041.0,57.192
1038.0,55.067
1025.0,53.84
1023.0,48.021
1031.0,27.237
1019.0,36.12
1030.0,43.605
1037.0,49.985
1017.0,55.177
1015.0,59.921
1050.0,63.389
1062.0,65.605
1035.0,67.536
991.0,70.108
1007.0,70.494
1031.0,70.275
1061.0,69.067
1077.0,67.632
1057.0,66.896
1080.0,66.704
1096.0,67.896
1067.0,68.365
1054.0,68.939
1054.0,69.222
1055.0,69.564
1054.0,69.619
1053.0,70.09
1058.0,70.817
1044.0,72.111
1054.0,73.613
1468.0,73.96
1354.0,73.953
1075.0,73.155
1046.0,73.039
941.0,72.835
432.0,73.478
181.0,73.468
210.0,73.488
353.0,73.577
654.0,73.899
948.0,73.573
1019.0,73.112
1008.0,72.2
1006.0,71.725
999.0,70.565
1022.0,70.785
1056.0,71.899
1053.0,73.431
1023.0,73.458
1005.0,71.123
1017.0,69.588
1026.0,69.444
1023.0,71.38
1011.0,73.102
1007.0,72.265
1014.0,69.863
1028.0,69.932
1020.0,71.482
1021.0,69.089
1047.0,63.02
1047.0,57.983
1049.0,56.141
1042.0,55.763
1025.0,50.085
1035.0,33.202
1011.0,42.44
1012.0,49.668
1030.0,55.239
1043.0,59.753
1050.0,63.454
1072.0,66.057
1075.0,66.894
989.0,68.83
378.0,70.111
66.0,70.58
46.0,70.258
130.0,69.068
1089.0,67.846
1344.0,67.146
1120.0,67.563
1121.0,68.649
1110.0,68.649
1072.0,68.974
1065.0,69.165
1062.0,68.649
1068.0,68.765
1066.0,68.961
1047.0,69.94
1046.0,71.457
1042.0,72.98
1209.0,73.832
1111.0,73.602
1084.0,73.08
1047.0,73.028
906.0,73.237
905.0,73.65
982.0,74.054
1022.0,74.039
1036.0,73.977
1031.0,74.232
1044.0,73.784
1066.0,73.188
1084.0,71.983
1064.0,71.506
1042.0,70.546
1056.0,70.353
1084.0,71.216
1079.0,72.891
1058.0,72.966
1024.0,71.859
998.0,70.455
1019.0,70.158
1029.0,70.77
1022.0,71.569
1021.0,70.341
1031.0,68.836
1030.0,70.148
1030.0,71.926
1030.0,69.675
1038.0,64.688
1046.0,59.748
1061.0,59.018
1096.0,58.499
1421.0,52.726
1428.0,39.242
1100.0,48.481
1043.0,54.95
1038.0,59.73
1031.0,63.324
1046.0,66.355
1100.0,68.217
1090.0,68.554
995.0,69.343
960.0,70.179
1004.0,70.689
983.0,70.597
982.0,69.535
895.0,68.212
801.0,67.72
931.0,68.194
956.0,68.303
1136.0,68.649
1128.0,68.819
1096.0,68.919
1067.0,68.649
1062.0,68.649
1059.0,68.733
1037.0,69.894
1043.0,71.207
1063.0,72.895
1070.0,72.845
1092.0,72.628
1062.0,72.641
1079.0,72.48
1072.0,72.943
1047.0,74.008
1051.0,74.233
1055.0,74.233
1058.0,73.761
1046.0,74.145
1044.0,73.837
1069.0,73.536
1065.0,72.499
1062.0,72.142
1054.0,71.341
1055.0,70.526
1064.0,71.328
1070.0,72.627
1048.0,72.62
1049.0,72.532
1044.0,71.782
1038.0,71.328
1025.0,71.11
1023.0,70.958
1026.0,69.792
1030.0,69.594
1028.0,71.229
1031.0,72.818
1036.0,71.69
1039.0,67.706
1050.0,63.754
1043.0,62.513
1039.0,62.168
1049.0,55.767
1060.0,42.199
1052.0,51.923
1041.0,57.53
1036.0,61.784
1036.0,65.682
1051.0,68.05
1108.0,69.531
1054.0,69.327
515.0,70.165
92.0,70.201
41.0,70.944
288.0,71.036
857.0,70.289
1010.0,69.436
1030.0,68.649
1069.0,68.649
1031.0,68.776
1007.0,68.591
1043.0,68.647
1119.0,68.649
1128.0,68.889
1119.0,69.217
1108.0,69.363
1055.0,70.238
1055.0,71.328
1068.0,71.825
1275.0,72.322
1519.0,72.296
1249.0,71.856
1064.0,72.259
1046.0,72.858
1046.0,73.773
1043.0,74.122
1059.0,73.557
1062.0,73.273
1056.0,73.425
1048.0,73.485
1052.0,73.659
1058.0,73.416
1069.0,72.789
1066.0,71.613
1075.0,70.99
1068.0,71.678
1048.0,72.66
1051.0,73.007
1027.0,72.997
1022.0,72.593
1030.0,72.146
1030.0,71.989
1020.0,72.448
1039.0,71.912
1036.0,71.717
1038.0,72.856
1039.0,73.81
1027.0,72.352
1036.0,68.649
1040.0,65.283
1043.0,64.627
1025.0,64.51
1020.0,57.864
1033.0,44.163
1043.0,53.337
1042.0,59.47
1040.0,63.038
1046.0,66.527
1057.0,68.796
1028.0,70.265
363.0,70.106
34.0,70.524
17.0,70.753
30.0,71.101
26.0,71.537
31.0,71.055
232.0,70.481
867.0,69.461
1016.0,69.242
953.0,68.692
849.0,68.649
1000.0,68.71
1034.0,68.649
1053.0,68.816
1203.0,69.593
1230.0,69.799
1282.0,70.722
1172.0,70.736
1038.0,70.745
1185.0,70.808
1316.0,70.606
1822.0,70.816
1684.0,70.878
1069.0,71.791
1032.0,72.697
1041.0,72.693
1060.0,72.266
1061.0,71.747
1055.0,72.137
1048.0,72.842
1044.0,73.799
1046.0,73.868
1063.0,73.849
1186.0,72.801
1316.0,72.46
1152.0,72.39
1051.0,72.967
1027.0,73.172
1020.0,73.36
1034.0,73.457
1036.0,72.866
1027.0,73.23
1043.0,73.689
1040.0,73.247
1037.0,72.57
1033.0,73.28
1035.0,73.855
1024.0,72.197
1017.0,69.352
1019.0,66.121
1028.0,65.989
1011.0,66.371
1010.0,60.195
1023.0,44.66
1028.0,54.016
1043.0,59.949
1042.0,63.857
1019.0,67.142
1018.0,69.108
672.0,70.305
76.0,70.278
4.0,70.587
9.0,70.781
22.0,71.042
48.0,71.73
36.0,71.593
23.0,70.79
32.0,69.92
40.0,69.594
36.0,68.889
185.0,68.997
687.0,68.649
1044.0,68.649
1044.0,69.19
1039.0,69.61
1043.0,70.324
1047.0,70.689
1024.0,70.601
1030.0,69.585
1082.0,68.938
1227.0,68.917
1454.0,69.001
1702.0,69.256
1269.0,70.166
1080.0,71.291
1071.0,71.349
1066.0,70.415
1048.0,70.149
1037.0,70.757
1038.0,71.777
1054.0,73.073
1075.0,73.699
1177.0,74.233
1652.0,73.618
1908.0,73.163
1484.0,73.123
1105.0,73.143
1044.0,73.237
1041.0,73.506
1066.0,73.513
1042.0,73.472
1043.0,73.772
1045.0,74.205
1036.0,73.774
1043.0,73.493
1040.0,73.761
1025.0,73.967
1027.0,72.431
1039.0,69.59
1040.0,67.091
1022.0,67.193
1001.0,67.318
993.0,60.671
1018.0,44.001
1033.0,53.713
1034.0,60.256
1050.0,64.399
1034.0,67.108
985.0,69.649
929.0,70.196
980.0,70.045
988.0,70.482
965.0,70.57
955.0,70.56
900.0,71.453
563.0,71.206
83.0,70.848
19.0,70.295
63.0,69.83
17.0,69.136
22.0,69.303
25.0,69.094
37.0,69.29
46.0,69.094
199.0,69.56
438.0,70.722
630.0,70.788
829.0,70.486
956.0,69.314
1127.0,68.722
1138.0,68.649
1395.0,68.511
1911.0,68.649
1277.0,69.631
1042.0,70.384
1048.0,70.195
1054.0,69.561
1061.0,69.455
1043.0,70.435
1044.0,71.464
1048.0,72.425
1058.0,73.074
1076.0,73.64
1084.0,73.146
1133.0,72.996
1075.0,72.738
1058.0,72.956
1042.0,73.285
1043.0,73.725
1047.0,73.76
1047.0,73.104
1042.0,73.198
1044.0,73.967
1032.0,73.645
1041.0,73.526
1041.0,73.828
1030.0,73.519
1034.0,71.443
1033.0,68.649
1036.0,66.884
1015.0,67.194
987.0,66.839
1009.0,58.681
1036.0,42.082
1030.0,52.752
1031.0,59.497
1011.0,64.046
1021.0,67.179
896.0,68.841
876.0,69.997
966.0,69.805
998.0,70.601
1033.0,70.538
995.0,70.5
887.0,71.092
454.0,71.48
486.0,70.612
862.0,70.372
582.0,69.921
148.0,69.376
67.0,69.454
40.0,69.342
33.0,69.24
34.0,68.922
51.0,69.642
45.0,70.511
41.0,70.981
46.0,70.481
247.0,69.498
1166.0,68.712
1214.0,68.783
1644.0,68.689
1467.0,68.981
1070.0,69.472
1063.0,70.088
1052.0,69.669
1060.0,69.039
1062.0,69.396
1057.0,71.53
1052.0,71.944
1062.0,72.381
1062.0,72.696
1065.0,73.26
1089.0,72.626
1085.0,71.638
1061.0,72.371
1065.0,73.141
1051.0,73.485
1043.0,73.565
1033.0,73.361
1036.0,72.895
1037.0,72.925
1025.0,73.249
1038.0,72.65
1032.0,72.446
1039.0,72.001
1040.0,70.507
1037.0,67.89
1038.0,65.384
1031.0,64.205
990.0,64.325
957.0,63.285
1011.0,54.277
870.0,37.732
644.0,49.651
726.0,57.012
989.0,61.784
1052.0,65.837
1024.0,68.062
980.0,69.042
997.0,69.209
1043.0,70.143
1047.0,70.38
1040.0,70.684
1033.0,71.379
1002.0,72.193
1000.0,71.284
1004.0,70.763
1063.0,69.938
1059.0,69.66
1017.0,69.402
1008.0,69.298
1005.0,68.833
1030.0,68.649
1056.0,69.1
933.0,69.577
639.0,70.046
642.0,69.646
948.0,68.782
1279.0,68.683
1363.0,68.655
1163.0,68.698
1090.0,68.649
1082.0,69.478
1065.0,69.959
1072.0,70.073
1065.0,69.336
1053.0,69.996
1058.0,71.521
1046.0,72.2
1044.0,71.964
1066.0,72.2
1066.0,72.553
1068.0,72.011
1064.0,71.001
1054.0,71.404
1053.0,73.059
1058.0,73.577
1059.0,73.01
1050.0,72.433
1051.0,71.356
1033.0,71.151
1020.0,70.79
1032.0,69.372
1034.0,67.205
1047.0,64.468
1036.0,61.411
1026.0,58.678
1021.0,57.232
1031.0,56.797
1013.0,55.798
1028.0,31.801
1009.0,44.15
970.0,52.502
989.0,57.541
1011.0,61.494
1037.0,64.621
1048.0,66.62
1036.0,68.554
1016.0,69.871
1012.0,70.237
1039.0,70.396
993.0,71.134
987.0,72.014
990.0,71.326
999.0,70.484
1024.0,70.017
1033.0,69.568
1052.0,69.286
1057.0,68.649
1049.0,68.112
1148.0,67.813
1311.0,68.386
1299.0,68.811
1224.0,68.821
1104.0,68.29
1038.0,68.308
1035.0,69.028
1050.0,69.377
1047.0,69.574
1073.0,69.569
1058.0,69.694
1066.0,70.205
1084.0,69.963
1093.0,69.625
1057.0,70.048
1036.0,71.271
1043.0,71.91
1047.0,71.849
1059.0,71.963
1062.0,71.411
1046.0,70.1
1062.0,68.649
1059.0,68.785
1062.0,70.029
1052.0,69.756
1049.0,68.649
1041.0,66.441
1050.0,64.155
1056.0,63.027
1032.0,61.443
1041.0,58.777
1039.0,27.134
1036.0,38.768
1037.0,47.162
1036.0,51.388
1038.0,55.003
1038.0,58.648
1042.0,61.422
1035.0,65.303
1020.0,68.744
1034.0,69.508
1038.0,69.529
955.0,70.15
987.0,70.785
1032.0,69.834
1038.0,69.523
1047.0,69.244
1043.0,69.22
1032.0,69.166
1041.0,68.328
1031.0,67.351
983.0,67.131
1000.0,67.831
1049.0,68.385
1091.0,67.876
1107.0,67.667
1126.0,68.189
1129.0,69.128
1138.0,69.813
1117.0,70.244
1142.0,70.345
1312.0,70.824
1283.0,71.01
1267.0,70.145
1115.0,68.859
1052.0,68.715
1056.0,69.042
1048.0,69.099
1268.0,68.74
1311.0,67.642
1118.0,65.56
1096.0,63.056
1076.0,60.343
1045.0,58.943
997.0,58.398
956.0,57.301
899.0,55.558
1029.0,23.63
1068.0,33.626
1023.0,40.214
1006.0,43.817
1016.0,47.503
1012.0,51.061
1031.0,54.675
1026.0,59.408
1029.0,64.038
1044.0,66.425
1037.0,66.962
1040.0,67.496
1045.0,67.769
1036.0,66.693
1028.0,66.195
1031.0,67.319
1039.0,68.489
